日付,競馬場,レース名,クラス,距離,出走頭数,馬名,馬番,予想順位,予想スコア,単勝オッズ,市場人気,実着順,前走重賞近差,前々走重賞近差,前走3F最速,同コース実績,調教A評価,叩き2戦目,近走上昇傾向,距離短縮,前走好走,前々走好走,グレード実績(3-4走前),血統距離適性,初馬場種別,距離延長,昇級初戦,特殊条件,前走ローカル,長期休養明け,枠番補正,内枠先行,軽量馬加点,複勝安定ボーナス,急坂好走なし,馬体重変動,回り不適,季節×性別,道悪適性
2026年1月4日,京都,天ケ瀬特別,2勝クラス,1800m,13,サトノシュトラーセ,4,12,-1.5,23.9,6,11,0,0.0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,0.5,-5,0,0,0,-2,-2,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月4日,京都,天ケ瀬特別,2勝クラス,1800m,13,イーサンアイ,7,13,-1.5,234.3,13,13,0,0.0,2,0,0,0,0.0,1.0,0.0,0.0,0.0,0.5,-5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,中山,4歳以上2勝クラス,2勝クラス,1800m,13,パイシャオピン,1,1,6.0,3.0,1,2,0,0.0,0,0,2,1,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0,0,0,-1,0.0
2026年1月10日,中山,4歳以上2勝クラス,2勝クラス,1800m,13,ピコシー,8,2,5.5,17.9,5,4,0,0.0,0,4,1,1,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,中山,4歳以上2勝クラス,2勝クラス,1800m,13,トレサフィール,3,3,4.5,4.4,3,13,0,0.0,2,0,2,1,0.0,0.0,0.0,0.0,0.0,-0.5,-5,0,0,0,0,0,0.0,3.0,0.0,2.0,0,0,0,0,0.0
2026年1月10日,中山,4歳以上2勝クラス,2勝クラス,1800m,13,エクリプスルバン,12,4,3.0,3.7,2,1,0,0.0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,-2,0.0,0.0,0.0,2.0,0,0,0,0,0.0
2026年1月10日,中山,4歳以上2勝クラス,2勝クラス,1800m,13,ヤウガウ,9,5,3.0,239.7,13,11,0,0.0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,中山,4歳以上2勝クラス,2勝クラス,1800m,13,アパイシュナール,10,6,2.0,97.3,10,5,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,-1,0.0
2026年1月10日,中山,4歳以上2勝クラス,2勝クラス,1800m,13,スマートカイロス,6,7,2.0,4.5,4,6,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,中山,4歳以上2勝クラス,2勝クラス,1800m,13,トーホウキザン,13,8,2.0,95.5,9,7,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,中山,4歳以上2勝クラス,2勝クラス,1800m,13,トルショー,5,9,2.0,18.2,6,9,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,中山,4歳以上2勝クラス,2勝クラス,1800m,13,レッドライトニング,7,10,1.0,31.6,7,3,0,0.0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,-2,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,中山,4歳以上2勝クラス,2勝クラス,1800m,13,エーデル,2,11,1.0,32.4,8,8,0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,-1,0.0
2026年1月10日,中山,4歳以上2勝クラス,2勝クラス,1800m,13,ダイシンバースディ,11,12,1.0,184.9,11,12,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,中山,4歳以上2勝クラス,2勝クラス,1800m,13,デルマタモン,4,13,-3.0,226.9,12,10,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2,-2,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,京都,出町特別,2勝クラス,1800m,8,ステアハート,6,1,10.0,4.4,2,2,0,0.0,0,4,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0,0,0,-1,0.0
2026年1月10日,京都,出町特別,2勝クラス,1800m,8,モズカトレア,4,2,6.5,1.3,1,1,0,0.0,0,0,2,0,0.0,0.0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0,0,0,-1,0.0
2026年1月10日,京都,出町特別,2勝クラス,1800m,8,ハリウッドパーク,1,3,6.0,24.9,5,6,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0,0,0,-1,0.0
2026年1月10日,京都,出町特別,2勝クラス,1800m,8,ラヴァブル,3,4,3.5,37.8,6,3,0,0.0,0,0,2,1,0.0,1.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,-1,0.0
2026年1月10日,京都,出町特別,2勝クラス,1800m,8,ルトゥール,5,5,2.0,9.1,3,7,0,0.0,2,0,2,1,0.0,0.0,0.0,0.0,1.0,1.0,-5,0,0,0,-2,0,0.0,0.0,0.0,0.0,0,0,0,-1,0.0
2026年1月10日,京都,出町特別,2勝クラス,1800m,8,ユウェンタース,8,6,1.0,9.9,4,4,0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,-1,0.0
2026年1月10日,京都,出町特別,2勝クラス,1800m,8,ブリーズオンチーク,7,7,1.0,51.6,7,8,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,-1,0.0
2026年1月10日,京都,出町特別,2勝クラス,1800m,8,サイモンコーラル,2,8,0.0,62.4,8,5,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,-1,0.0
2026年1月10日,京都,すばるS,OP,1400m,16,フェルヴェンテ,7,1,10.0,43.2,9,4,0,0.0,0,4,2,1,0.0,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,京都,すばるS,OP,1400m,16,ビダーヤ,8,2,7.5,1.6,1,3,0,0.0,0,0,2,0,0.0,0.0,1.0,0.0,1.0,0.5,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0,0,0,0,0.0
2026年1月10日,京都,すばるS,OP,1400m,16,ニシキギミッチー,1,3,6.0,19.8,6,2,0,0.0,0,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-2.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,京都,すばるS,OP,1400m,16,トリリオンボーイ,15,4,6.0,10.7,3,10,0,0.0,0,2,1,0,0.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,京都,すばるS,OP,1400m,16,ライツフォル,3,5,6.0,15.3,4,12,0,0.0,0,0,3,1,0.0,0.0,0.0,0.5,0.0,0.5,0,0,0,0,0,0,-2.0,3.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,京都,すばるS,OP,1400m,16,サフランヒーロー,9,6,5.0,262.0,16,14,0,0.0,2,0,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,京都,すばるS,OP,1400m,16,スマートサニー,11,7,4.0,31.1,8,8,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,京都,すばるS,OP,1400m,16,タクシンイメル,13,8,3.5,108.9,13,13,0,0.0,0,0,2,1,0.0,1.0,0.0,0.0,1.0,-0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,-1,0.0
2026年1月10日,京都,すばるS,OP,1400m,16,スターターン,14,9,3.0,4.7,2,5,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,京都,すばるS,OP,1400m,16,モズミギカタアガリ,2,10,3.0,22.0,7,7,0,0.0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-2.0,3.0,0.0,0.0,0,0,0,-1,0.0
2026年1月10日,京都,すばるS,OP,1400m,16,エコロガイア,6,11,2.0,73.6,11,6,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,京都,すばるS,OP,1400m,16,コンティノアール,12,12,2.0,43.2,10,16,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,京都,すばるS,OP,1400m,16,グッジョブ,16,13,1.0,108.2,12,11,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,京都,すばるS,OP,1400m,16,ラーグルフ,10,14,-1.5,159.7,15,15,0,0.0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,0.5,-5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月10日,京都,すばるS,OP,1400m,16,スターペスカオリ,5,15,-2.0,133.4,14,9,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,-3,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,-1,0.0
2026年1月10日,京都,すばるS,OP,1400m,16,キタノズエッジ,4,16,-3.5,18.1,5,1,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0,-5,0,0,0,0,-2.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月11日,中山,ポルックスS,OP,1800m,16,クラウンシエンタ,5,1,15.5,12.5,5,10,0,0.0,0,4,2,0,0.0,0.0,2.0,0.5,1.0,0.0,0,0,0,0,0,0,0.0,3.0,0.0,3.0,0,0,0,0,0.0
2026年1月11日,中山,ポルックスS,OP,1800m,16,ハギノサステナブル,10,2,12.5,4.3,2,4,0,0.0,0,4,3,1,0.0,0.0,1.0,1.0,1.0,-0.5,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0,0,0,0,0.0
2026年1月11日,中山,ポルックスS,OP,1800m,16,カゼノランナー,3,3,9.5,14.3,8,1,0,0.0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,0.5,0,0,0,0,0,0,0.0,3.0,0.0,2.0,0,0,0,0,0.0
2026年1月11日,中山,ポルックスS,OP,1800m,16,テーオーグランビル,14,4,9.0,3.8,1,12,0,0.0,4,0,3,1,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,0,0,0,0.0
2026年1月11日,中山,ポルックスS,OP,1800m,16,ポッドロゴ,8,5,6.0,8.7,4,7,0,0.0,0,0,2,0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0,0,0,0,0.0
2026年1月11日,中山,ポルックスS,OP,1800m,16,ミスティックロア,6,6,5.0,16.4,9,6,0,0.0,0,0,2,0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,-2,0.0,0.0,0.0,3.0,0,0,0,0,0.0
2026年1月11日,中山,ポルックスS,OP,1800m,16,ヴァルツァーシャル,7,7,4.0,14.0,6,2,0,0.0,0,0,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月11日,中山,ポルックスS,OP,1800m,16,リチュアル,15,8,4.0,14.3,7,3,0,0.0,0,0,2,0,0.0,1.0,0.0,0.5,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月11日,中山,ポルックスS,OP,1800m,16,バスタードサフラン,9,9,4.0,20.4,11,11,0,0.0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0,0,0,-1,0.0
2026年1月11日,中山,ポルックスS,OP,1800m,16,レガーロデルシエロ,12,10,3.5,18.3,10,9,0,0.0,0,0,3,1,0.0,0.0,0.0,0.0,1.0,0.5,0,-2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月11日,中山,ポルックスS,OP,1800m,16,ラインオブソウル,1,11,2.0,121.9,13,15,0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月11日,中山,ポルックスS,OP,1800m,16,ハビレ,13,12,1.0,6.1,3,5,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,0,0,0,0.0
2026年1月11日,中山,ポルックスS,OP,1800m,16,サンマルパトロール,2,13,1.0,338.1,16,8,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,0,0,0,0.0
2026年1月11日,中山,ポルックスS,OP,1800m,16,フタイテンロック,11,14,1.0,181.2,14,16,0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,0,0,0,0.0
2026年1月11日,中山,ポルックスS,OP,1800m,16,ヒューゴ,4,15,0.0,305.2,15,13,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,0,0,0,0.0
2026年1月11日,中山,ポルックスS,OP,1800m,16,ダノンザボルケーノ,16,16,-1.5,82.3,12,14,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,-0.5,0,0,0,0,-3,0,0.0,0.0,0.0,0.0,-1,0,0,0,0.0
2026年1月11日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,チャロ,5,1,13.0,6.5,4,14,0,0.0,0,4,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3.0,0.0,2.0,0,0,0,0,0.0
2026年1月11日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,スノーサイレンス,14,2,8.0,3.8,1,4,0,0.0,0,0,3,1,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0,0,0,-1,0.0
2026年1月11日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,アスタールフナ,2,3,8.0,5.6,3,10,0,0.0,4,0,2,0,0.0,0.0,0.0,0.5,1.0,0.5,0,0,0,0,0,0,-2.0,0.0,0.0,3.0,0,0,0,-1,0.0
2026年1月11日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,ハードセルツァー,11,4,7.5,4.0,2,2,0,0.0,0,4,2,0,0.0,0.0,2.0,1.0,0.0,0.5,0,0,0,0,0,-2,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月11日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,メイショウドライブ,16,5,6.0,30.0,9,7,0,0.0,0,0,2,1,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0,0,0,-1,0.0
2026年1月11日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,ヤマメキング,10,6,6.0,22.4,7,12,0,0.0,0,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月11日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,スプランドゥール,12,7,5.5,26.4,8,1,0,0.0,0,0,3,0,0.0,0.0,2.0,0.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月11日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,ドントゥザムーン,1,8,5.5,7.3,5,15,0,0.0,0,0,2,0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,0,0,0,-2.0,3.0,0.0,2.0,0,0,0,0,0.0
2026年1月11日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,ロードトレゾール,15,9,3.0,136.6,14,3,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月11日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,エチャケナ,6,10,3.0,65.4,11,5,0,0.0,0,0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,-1,0.0
2026年1月11日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,モリノレッドスター,13,11,3.0,12.7,6,6,0,0.0,0,0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,-1,0.0
2026年1月11日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,メモリーグラス,7,12,2.5,30.8,10,8,0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月11日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,ラストシャリナ,9,13,2.5,85.4,12,9,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月11日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,メラーキ,4,14,0.5,279.6,16,11,0,0.0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,-0.5,0,0,0,0,0,0,-2.0,0.0,0.0,0.0,0,0,0,0,0.0
2026年1月11日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,サンダーアリュール,8,15,0.0,133.7,13,13,0,0.0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,-1,0.0
2026年1月11日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,サンディブロンド,3,16,0.0,143.5,15,16,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,-2,0,-2.0,3.0,0.0,0.0,0,0,0,-1,0.0
2026年1月11日,京都,4歳以上2勝クラス,2勝クラス,1400m,16,ラファル,15,1,12.0,2.5,1,1,0,0.0,0,4,2,1,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0,0,0,0,0.0
